id,type,args,nom
3215,1,3647,Je n'ai pas le ...
3216,1,3648,C'est très intéressant mais ...
3217,1,3649,Zzz ... Zzz ... Zzz ...
3218,1,3650,"Hein, heu quoi ?"
3219,1,3651,"En fait, je me demandais si vous aviez un travail à me confier."
3220,0,-1,"En fait rien, votre récit m'a donné envie d'aller acheter une corde."
3221,1,3652,Argh ! je ne suis pas sûr de vouloir prendre ce risque.
3222,40,181,J'y vais.
3223,1,3656,"Oui, je cherche du travail."
3224,1,3657,Je crois que je le suis.
3225,0,-1,Je trouverai surement un travail plus intéressant dans les environs.
3226,0,-1,Je m'y rends de ce pas.
3227,1,3661,Bien sûr que je peux faire ça.
3228,2001,,Ça aurait été avec plaisir mais je ne peux pas pour le moment.
3229,1,3662,Un zaap ?
3230,1,3663,"Ah oui, je vois, mais ça coûte des Kamas il me semble ?"
3231,1,3664,"Oui, ça m'intéresse !"
3231,40,182,"Oui, ça m'intéresse !"
3232,0,-1,"Bonne réparation, attention à vos doigts !"
3233,1,3667,C'est quoi l'origine des zaaps ?
3234,0,-1,Merci de l'info.
3235,2001,,Et si je te donne 200 kamas tu m'en dis plus ?
3236,2001,,Tu abuses de moi ?
3237,2001,,"Ok, je vois le genre..."
3239,1,3680,Euh vous avez dit quoi après bonjour ?
3240,1,3681,C'est très clair chef !
3241,1,3700,"En fait, j'aimerais oublier mon métier."
3242,2001,,J'ai oublié pourquoi je suis venu vous voir.
3243,2001,,"Je suis prêt, j'avale la potion."
3244,2001,,"Je suis prêt, j'avale la potion."
3245,2001,,"Je suis prêt, j'avale la potion."
3246,2001,,"Je suis prêt, j'avale la potion."
3247,1,3703,Et que font ces protecteurs ?
3248,1,3707,Oui
3248,40,183,Oui
3249,1,3708,Je m'y rends moi-même.
3250,984,"510,337,183","Je te laisse, j'ai hâte d'y être."
3251,1,3709,"La fortune sourit aux audacieux, toi aussi tente l'aventure !"
3252,984,"1,010,337,183","Moi, j'y vais sans hésiter, premier arrivé, premier servi ! A moi la fortune !"
3253,984,"2,010,337,183",Bon repos.
3254,2001,,Je sens votre magie qui me repouuuuuuuuuuusse !!!
3255,1,3715,Tu parles des petites blondes ailées dans les bassins ?
3256,1,3716,Merci du renseignement.
3257,2001,,"Désolé, mais j'ai des choses plus urgentes en cours."
3258,40,185,Je vais en puiser.
3259,41,-1,C'est toujours un plaisir de les voir barboter.
3260,1,3723,Euh piou ?
3262,1,3724,Cui cui tu veux dire ?
3263,1,3725,Piou piou piou
3264,2001,,Je laisse tomber.
3265,1,3710,Tu peux répéter ?
3266,1,3739,Piou !
3267,1,3727,Et pourquoi a-t-il jeté son épée ici ?
3268,2001,,"C'est impressionnant, mais j'ai d'autres chacha à fouetter."
3269,1,3723,Piou piou piou ?
3270,1,3728,"C'est une histoire passionnante, où puis-je trouver ces écrits ?"
3271,2001,,"Effectivement, ça m'inspire ... bon, c'est pas tout ça."
3272,2001,,"Pourquoi pas, je vais aller voir cette personne."
3273,2001,,C'est toujours une bonne chose d'étendre sa culture.
3274,2001,,"J'ai appris l'essentiel de cette histoire, je vais m'en  contenter pour le moment."
3275,2001,,C'est toujours une bonne chose d'étendre sa culture.
3276,2001,,"J'ai appris l'essentiel de cette histoire, je vais m'en contenter pour le moment."
3277,1,3733,A boire !
3278,1,3734,C'est quoi les Kérubims ?
3279,1,3735,"J'ai entendu parler de Dofus, sais tu où il y en a ?"
3280,1,3736,Et toi tu guides leur gosier ?
3281,2001,,Une mousse !
3282,2001,,Un lailait bien frais.
3283,1,3741,Je cherche à sortir de cette région.
3284,2001,,C'est parti !
3285,1,3733,A boire !
3286,2001,,Ah bon ?
3287,2001,,"Je ferais bien de les écouter alors, bonne journée."
3288,1,3748,"Oui, je n'arrive pas à faire cette potion de soins."
3289,2001,,"J'ai beau essayer, pas moyen d'obtenir une planche de frêne."
3290,2001,,Comment vider ce maudit goujon ?
3291,1,3751,Comment moudre le blé en farine ?
3292,1,3754,J'ai peut être quelque chose qui vous intéresse dans mon sac à dos.
3293,2001,,Je n'ai rien à vous échanger pour le moment.
3295,1,3757,Allez-y.
3299,2001,,Non merci.
3300,2001,,Non merci.
3301,2001,,Non merci.
3302,2001,,Non merci.
3303,2001,,Non merci.
3304,2001,,Non merci.
3305,2001,,Non merci.
3306,2001,,Non merci.
3307,2001,,Non merci.
3308,2001,,Non merci.
3309,2001,,Non merci.
3310,2001,,Non merci.
3311,2001,,Oui.
3312,2001,,Oui.
3313,2001,,Oui.
3314,2001,,Oui.
3315,2001,,Oui.
3316,2001,,Oui.
3317,2001,,Oui.
3318,2001,,Oui.
3319,2001,,Oui.
3320,2001,,Oui.
3321,2001,,Oui.
3322,2001,,Oui.
3323,1,3787,"Je crois que je vais vous faire confiance, mais pourquoi devrais-je vivre cela ?"
3324,0,-1,Vous me demandez de mourir ? Mais vous êtes malade !
3325,40,190,"Très bien, allez-y."
3326,0,-1,"Tout ça me parait bien étrange, on va remettre l'expérience à plus tard."
3327,1,3790,Et qu'est ce que vous proposez ?
3328,1,3792,Et comment puis-je faire cela ?
3329,2001,,"Je suis d'accord, mais je sais déjà comment contacter mes amis."
3330,2001,,"Ça va aller vite, je reviens."
3331,2001,,Moi non plus !
3332,1,3801,Tu ne manques pas d'air.
3333,2001,,Je reviendrai ! 
3334,2001,,"Euh, je vais y réfléchir encore..."
3335,2001,,"Me voilà, je suis fin prêt !"
3336,2001,,Je te défie à nouveau !
3337,2001,,"Mon lacet est défait, je reviens plus tard."
3338,1,3803,Et comment le savez-vous ?
3339,1,3804,"Effectivement, j'en ai une."
3340,1,3805,"Ca peut être intéressant, que proposes-tu ?"
3341,2001,,"Non merci, je préfère le garder."
3342,1,3806,"Très bien, troquons."
3343,2001,,"Non, je vais le garder."
3344,2001,,C'est d'accord.
3345,1,3805,"Bien sûr, mais quel est cet objet ?"
3346,2001,,"Non, je vais le garder."
3347,40,194,J'y vais de ce pas.
3348,2001,,Plus tard.
3349,983,-1,Avec joie.
3350,60,"984,10,14","Oui, j'y retourne. Gare à lui !"
3351,2001,,"Euh, je sais pas pourquoi, mais ses cornes m'ont laissé un mauvais souvenir."
3352,1,3821,Je crois qu'il y a truc bizarre dans la cave.
3353,1,3824,Gloire et fortune ?
3354,1,3824,Mort en infamie ?
3355,1,3826,Et les trésors ?
3356,40,198,Bien l'aventure m'attend !
3357,1,3827,Et les trésors ?
3358,15,"10,360,364,854,510,300",Voici la clef de la porte.
3359,2,"1,033,212,210,359","Je ne souhaite pas aller plus loin, je veux sortir."
3360,2,"1,033,526,710,364",A la sortie.
3361,2,"1,035,429,710,364",A l'auberge.
3362,2001,,Oui ! Je veux me rendre à Astrub.
3363,2001,,Je vais essayer de trouver de la ... ouache.
3364,2001,,Yé vous laisse croquer.
3365,2001,,Je vais encore rester un peu à Incarnam.
3366,2001,,Oui ! Je veux me rendre à Astrub.
3367,2001,,Oui ! Je veux me rendre à Astrub.
3368,2001,,Oui ! Je veux me rendre à Astrub.
3369,2001,,Oui ! Je veux me rendre à Astrub.
3370,2001,,Oui ! Je veux me rendre à Astrub.
3371,2001,,Oui ! Je veux me rendre à Astrub.
3372,2001,,Oui ! Je veux me rendre à Astrub.
3373,229,-1,Oui ! Je veux me rendre à Astrub.
3374,2001,,Oui ! Je veux me rendre à Astrub.
3375,2001,,Oui ! Je veux me rendre à Astrub.
3376,2001,,Oui ! Je veux me rendre à Astrub.
3377,2001,,Je vais encore rester un peu à Incarnam.
3378,2001,,Je vais encore rester un peu à Incarnam.
3379,2001,,Je vais encore rester un peu à Incarnam.
3380,2001,,Je vais encore rester un peu à Incarnam.
3381,2001,,Je vais encore rester un peu à Incarnam.
3382,2001,,Je vais encore rester un peu à Incarnam.
3383,2001,,Je vais encore rester un peu à Incarnam.
3384,2001,,Je vais encore rester un peu à Incarnam.
3385,2001,,Je vais encore rester un peu à Incarnam.
3386,2001,,Je vais encore rester un peu à Incarnam.
3387,2001,,Je vais encore rester un peu à Incarnam.
3388,984,"610,273,200",Place aux jeunes !
3389,1,3851,Vous faites quoi ici ?
3390,984,"1,210,273,200","Et je vais prendre la relève, bonne retraite."
3391,1,3852,Et vous avez trouvé un Dofus ?
3392,984,"1,810,273,200",Je me dépêche d'y aller avant qu'un autre en trouve un à ma place !
3393,1,3853,Pas de chance !
3394,984,"2,410,273,200","Merci, bonne retraite."
3395,2001,,Non merci.
3396,2001,,Oui. Que faites-vous ?
3397,2001,,Je suis prêt à vivre la grande aventure.
3398,2001,,Je vais tenter de le réduire en paillasson. *Fait craquer ses doigts*
3399,2001,,Les monstres vont apprendre à me connaître.
3400,40,188,Je vais lui voler dans les plumes.
3401,2001,,Se rendre à la Péninsule des Gelées
3402,2001,,Se rendre à l'île des Wabbits
3403,2001,,Se rendre sur l'île de Moon
3404,2001,,Je suis prêt !
3405,2001,,Donne moi le temps de me préparer.
3407,2001,,Faire rentrer son fantôme Walk
3408,2001,,Faire rentrer son fantôme Petit Pandawa
3409,2001,,Nous pouvons partir tout de suite.
3410,2001,,Je suis prêt à servir mon roi.
3412,2001,,Qui c'est ça Allister ?
3413,2001,,"Non, je prefère rester loin de toute politique."
3414,2001,,Oui.
3415,2001,,Non.
3416,2001,,Continuer.
3417,2001,,Oui.
3418,2001,,Non.
3419,2001,,"Non, j'ai autre chose à faire."
3421,2001,,"Oui, que dois-je faire ?"
3422,2001,,Non.
3423,2001,,Oui.
3425,2001,,Je suis prêt !
3426,2001,,"A ton service, Bwork !"
3427,2001,,Mon employeur a de quoi payer.
3428,2001,,Mon employeur est un ministre du roi Allister.
3429,2001,,Je ne sais pas.
3430,2001,,Seul votre talent et votre puissance peuvent servir à cette tâche...
3433,2001,,"Non, je ne suis pas prêt"
3434,2001,,D'accord.
3435,2001,,"Non, je ne suis pas prêt"
3436,2001,,D'accord.
3441,2001,,"Non, je suis juste de passage."
3442,2001,,Je viens vous prévenir qu'un grand danger pèse sur le Roi.
3446,2001,,Oui.
3447,2001,,Non.
3450,2001,,"Oui, ce contrat entre Vil Smisse et Yse Vewybad."
3451,2001,,Non.
3452,2001,,"Intendant Lavalss, le plaisir est mien."
3453,2001,,Je me mets au service du roi à l'instant.
3454,2001,,J'ai peur de ne pas être la personne adéquate.
3455,2001,,"C'est vrai, vous êtes aussi fameux pour vos prédictions que pour vos vêtements."
3456,2001,,Ah ? Vous avez du talent ?
3457,2001,,Je vous apporte ça de suite.
3458,2001,,"Pas question, j'ai autre chose."
3459,2001,,"Ah non, je ne me sens pas prêt."
3460,2001,,Bien sûr que je suis prêt.
3462,2001,,Non.
3463,2001,,Oui.
3464,2001,,JE suis le Prince!
3465,2001,,Je me suis hâté pour mettre fin à cet horrible mariage!
3466,2001,,"Euh, je ne suis pas sûr d'être le mieux placé pour ça..."
3467,2001,,"Euh, d'accord !"
3468,2001,,"Euh, pas vraiment, désolé... A plus tard !"
3469,2001,,Bien sûr !
3470,2001,,Je ne peux pas chercher de Lenald pour le moment.
3471,2001,,Bien sûr !
3472,2001,,Bon je vois que les Lenalds sont des lâches !
3473,2001,,"Ce mariage va souder Amakna et les Wabbits, vos ennemis julés."
3474,2001,,"Allez, un peu de courage, je ne vais pas tout faire !"
3475,2001,,Je vais entrer dans le château et vous pourrez vous téléporter sur moi.
3477,2001,,Bien nous avons un accold.
3478,2001,,"Excusez-moi mon seigneur, mais un Tofu est une créature extrêmement faible..."
3479,2001,,"Hum, oui, je vous le laisse, d'accord?"
3480,2001,,"Rien, je ne fais que passer."
3481,2001,,"Je suis à la recherche d'un prétendant pour la fille du frère du roi, la princesse Allisteria."
3482,2001,,"Mon seigneur, où sont vos gens, vous ne pouvez demander la main de la princesse ainsi."
3483,2001,,"Vous, un Wabbit, épouser la princesse Allisteria? C'est ridicule!"
3485,2001,,Vous n'avez rien entendu ?
3486,2001,,"Ah non, ce travail n'est pas pour moi!"
3487,2001,,"A votwe sewvice, votwe Seigneuwie!"
3488,2001,,"Certes, mais ce Wabbit est prince de sang, c'est un grand honneur."
3489,2001,,Et alors? Les Pandawas paraissent souvent bizarres aux gens venant d'autres régions!
3491,2001,,Les Pandawas sont tout aussi bizarres !
3492,2001,,"Certes, mais ce Wabbit est prince de sang, c'est un grand honneur."
3493,2001,,"Bataille ? La chopine, oui! Fichus Pandawas !"
3494,2001,,Et si je prouve qu'il est fort ?
3495,2001,,"Je vous vaincrai. Le prince étant plus fort que moi, cela prouvera sa valeur."
3496,2001,,Je vais voir si je peux trouver un cuisinier plus conciliant.
3497,2001,,Vous quitteriez Brâkmar...
3498,2001,,"Pourquoi pas, vous n'êtes bonne qu'à ça, non ?"
3499,2001,,Je vous propose 5000 kamas.
3500,2001,,Je vous propose 10000 kamas.
3501,2001,,Je vous propose 20000 kamas.
3503,2001,,Je vous propose 50000 kamas.
3505,2001,,"Le prince est généreux, il donne cinq mille kamas à ses valets jusqu'à son mariage."
3507,2001,,"Non, mais je vous indique un tailleur. Vous n'avez qu'à utiliser mes kamas."
3508,2001,,Donner les objets demandés.
3509,2001,,J'y vais de ce pas!
3510,2001,,Je ne sais que faire...
3511,2001,,Je n'ai pas le temps !
3512,2001,,J'y cours !
3513,2001,,"Bien sûr, que dois-je faire ?"
3514,2001,,Peut-être plus tard...
3515,2001,,J'y vais tout de suite.
3516,2001,,Les voilà.
3517,2001,,Et si je vous en apporte une ?
3518,2001,,C'est d'accord.
3519,2001,,Je suis prêt !
3520,2001,,En voilà une partie.
3521,2001,,"Oui, je vous ai tout apporté cette fois."
3522,2001,,Merci!
3523,2001,,test reponse
3524,2001,,"drtf,ngd"
3525,2001,,Voilà tout ce que j'ai pu trouver.
3526,2001,,Je suis prêt à servir mon roi.
3527,2001,,Qui c'est ça Allister ?
3528,2001,,"Non, je prefère rester loin de toute politique."
3529,2001,,"Pas encore, mais je vais me renseigner."
3530,2001,,Merci pour cette potion.
3531,2001,,Proposer son aide
3532,1,4067,Oublier un sort
3538,2001,,Oublier le sort Contre
3539,1,4066,Parler de l'île
3543,1,4069,Parler d'Otomaï 
3549,2001,,Faire rentrer son fantôme Ross
3550,2001,,S'excuser
3551,2001,,S'excuser
3552,2001,,Donner la panoplie Koalak
3562,2001,,Demander quels sont les ingrédients nécessaires
3563,2001,,Demander quels sont les ingrédients nécessaires
3564,2001,,Demander quels sont les ingrédients nécessaires
3565,2001,,Demander quels sont les ingrédients nécessaires
3566,1,4088,Demander quels sont les ingrédients nécessaires
3567,2001,,Oublier le sort Boomerang perfide
3568,2001,,Oublier le sort Griffe Spectrale
3570,2001,,Oublier le sort Griffe Spectrale
3571,2001,,Je suis fin prêt.
3572,2001,,Laissez moi quelques instants
3573,2001,,Je suis démasqué.
3575,2001,,Oublier un sort
3576,1,4102,Comment échanger un fantôme de familier
3577,1,4104,Changer sa constitution
3578,2001,,Se renseigner à propos de la première potion
3579,2001,,Se renseigner à propos de la deuxième potion
3580,2001,,Faire rentrer son fantôme Fëanor
3581,2001,,Revenir avec la clef et les broches
3582,2001,,Demander une clef
3583,2001,,La Clef du Sanctuaire des Dragoeufs
3584,2001,,La Clef du Donjon des Dragoeufs
3586,2001,,Donner les ingrédients
3587,2001,,Donner les ingrédients
3588,2001,,Donner les ingrédients
3589,2001,,Accepter
3590,2001,,Partir
3591,2001,,Vert Gloutovore
3592,2001,,Rose Kralamoure
3593,2001,,Orange Prespic
3594,2001,,J'aime une autre couleur
3595,2001,,Féminin
3596,2001,,Masculin
3597,2001,,"Je ne sais pas, je n'ai jamais regardé "
3598,2001,,Oui
3599,2001,,Non
3600,2001,,Ça dépend du prix des Zaaps
3601,2001,,50 Coraux Moritos
3602,2001,,100 Coraux Moritos
3603,2001,,200 Coraux Moritos
3604,2001,,300 Coraux Moritos
3605,2001,,458795² Coraux Moritos
3606,2001,,42 Noix de coco traumatisées
3607,2001,,148 Noix de coco traumatisées
3608,2001,,541 Noix de coco traumatisées
3609,2001,,"Ecoute coco, c'est moi qui suis traumatisé par tes questions à la noix"
3610,2001,,Un Corbac normal ou un Vilain petit Corbac ?
3611,2001,,"Rouge et jaune à petits pois, comme ses chaussettes"
3612,2001,,Je ne parlerai qu'en présence de mon avocat
3613,2001,,Henry Kard n'a jamais eu son permis de conduire de Dragodinde
3614,2001,,Blanche
3615,2001,,"Attendez, j'appelle un ami"
3616,2001,,Traverser le pont
3616,2,"1,069,227,411,104",Traverser le pont
3617,2001,,Traverser le pont
3618,1,4124,Accepter
3619,1,4125,Aller sur l'île
3620,40,231,Accepter de rapporter les fournitures
3622,43,"10417,369;9402;231",Partir vers l'île
3623,43,"10437,250;11101;231",Continuer le voyage
3624,1,4131,Continuer la discussion
3625,1,4132,Continuer la discussion
3626,40,232,Accepter la quête
3627,0,-1,Donner les objets
3628,43,"10836,356;10437;232",Partir de l'île des naufragés
3629,2001,,Faire rentrer son fantôme Chacha Tigré 
3630,43,"9402,287;10836;232",Partir vers Sufokia
3631,2001,,Affronter le Chevalier Noir et Rose
3632,2001,,Franchir le pont
3633,1,4139,Proposer son aide
3634,2001,,Accepter le travail
3635,1,4142,Donner la Potion Bulbique
3636,1,4144,Continuer la discussion
3637,2001,,Accepter la quête
3638,2001,,Donner les machines d'élevage
3639,1,4149,Continuer la discussion
3640,1,4150,Continuer la discussion
3641,2001,,Accepter la quête
3642,1,4152,Donner les farines
3643,2001,,Rentrer dans le laboratoire
3644,2001,,Accepter et sortir du laboratoire
3645,1,4126,Donner les fournitures
3646,2001,,Partir vers l'île d'Otomaï 
3647,2001,,Suivre le Docteur Morose pour l'aider
3648,1,4163,Continuer la discussion
3649,1,4164,Continuer la discussion
3650,2001,,Accepter
3651,2001,,Expliquer pourquoi sa femme s'est enfuie
3653,2001,,Continuer la discussion
3654,2001,,Accepter la proposition
3655,2001,,Donner les objets
3656,2001,,Scaéroport des Plaines Herbeuses
3657,2001,,Scaéroport du village des éleveurs
3658,2001,,Scaéroport du village côtier
3659,2001,,Scaéroport de l'Arbre Hakam
3660,2001,,Continuer la discussion
3661,2001,,Accepter la quête
3662,2001,,Donner les deux certificats
3663,2001,,Continuer la discussion
3664,2001,,Participer à la chasse
3665,2001,,Continuer la discussion
3666,1,4257,Accepter la proposition
3666,40,245,Accepter la proposition
3667,2001,,Accepter la proposition
3668,2001,,Donner la clef et rentrer
3669,2001,,Prendre les cadeaux et sortir du donjon
3669,519,"10722,315;11234;8671;8971",Prendre les cadeaux et sortir du donjon
3670,1,4193,Continuer la discussion
3671,1,4194,Continuer la discussion
3672,1,4195,Continuer la discussion
3673,15,"11,067,245,897,111,000",Montrer la clef et rentrer
3674,519,"10509,255;10813;8674;8977",Prendre les objets et sortir
3675,1,4198,Continuer la discussion
3676,1,4199,Continuer la discussion
3677,1,4200,Continuer la discussion
3678,15,"10,807,125,897,510,500",Montrer la clef et entrer.
3679,519,"11066,308;11069;8672;8972",Prendre les objets et sortir
3680,2001,,Oui
3681,1,4204,Continuer la discussion
3682,15,"11,259,432,897,211,200",Montrer la clef et rentrer
3683,519,"11260,293;11517;8673;8975",Prendre les objets et sortir du donjon
3684,1,4207,Continuer la discussion
3685,2001,,Montrer la clef
3686,2001,,Sortir du donjon
3687,2001,,Se renseigner à propos des ingrédients nécessaires
3688,2001,,Se renseigner à propos des ingrédients nécessaires
3689,2001,,Se renseigner à propos des ingrédients nécessaires
3690,2001,,Se renseigner à propos des ingrédients nécessaires
3691,1,4213,Se renseigner à propos des ingrédients nécessaires
3692,2001,,Se renseigner à propos des confrères à aider
3693,2001,,Prendre la première potion
3694,2001,,Prendre la première potion
3695,2001,,Prendre la deuxième potion
3696,2001,,Prendre la deuxième potion
3697,2001,,Rentrer dans le laboratoire
3698,1,4217,Continuer la discussion
3699,1,4218,Continuer la discussion
3700,1,4219,Parler de la Tourbière nauséabonde
3701,1,4220,Continuer la discussion
3702,1,4221,Continuer la discussion
3703,1,4222,Continuer la discussion
3704,1,4223,Continuer la discussion
3705,1,4224,Parler du village des Zoths
3706,2001,,Réinitialiser totalement ses caractéristiques
3707,2001,,Réinitaliser partiellement ses caractéristiques (uniquement les points supérieurs à 101)
3708,2001,,Oublier tous les niveaux d'un sort au choix
3709,2001,,Se rendre au village des Zoths
3710,1,4227,Continuer la discussion
3711,1,4228,Continuer la discussion
3712,2001,,Continuer la discussion
3713,2001,,Continuer la discussion
3714,2001,,Continuer la discussion
3715,2001,,Continuer la discussion
3716,1,4236,Continuer la discussion
3717,1,4237,Continuer la discussion
3718,1,4238,Continuer la discussion
3719,2001,,Echanger son bouclier cassé 
3720,2001,,Echanger son bouclier cassé 
3721,2001,,Echanger le Bouclier Volant voilé 
3722,2001,,Echanger le Bouclier du Bouftou parasité 
3723,2001,,Echanger le Cadran de Terre déréglé 
3724,2001,,Echanger le Cadran d'Eau déréglé 
3725,2001,,Echanger le Bouclier du Bûcheron Fendu
3726,2001,,Echanger le Cadran de Feu déréglé 
3727,2001,,Echanger le Cadran d'Air déréglé 
3728,2001,,Echanger le Bouclier du mont Kipou brisé 
3729,2001,,Echanger le Derma Tho flétri
3730,2001,,Echanger le Bouclier Abraknyde lichené 
3731,2001,,Echanger le Bouclier Pandawa bourré 
3732,2001,,Echanger le Bouclier du Craqueleur craquelé 
3733,2001,,Echanger le Bouclier Akwadala englouti
3734,2001,,Echanger le Bouclier Taverne percé 
3735,2001,,Echanger le Karde Coeur meurtri
3736,2001,,Echanger le Bouclier du Bawbawe explosé 
3737,2001,,Echanger le Bouclier de Bowisse déserté 
3738,2001,,Echanger le Bouclier Terrdala enterré 
3739,2001,,Echanger le Kloume ecorné 
3740,2001,,Echanger le Bouclier Aerdala envolé 
3741,2001,,Echanger le Bouclier de Sidimote enfoncé 
3742,2001,,Echanger le Ftalmo déchiré 
3743,2001,,Echanger le Bouclier en Slip sali
3744,2001,,Echanger le Bouclier Feudala brulé 
3745,2001,,Echanger le Bouclier du Chouque sabordé 
3746,2001,,Echanger le Bouclier des Brigandins écorché 
3747,2001,,Echanger le Bouclier du Sadida fatigué 
3748,2001,,Echanger le Bouclier d'Asse évaporé 
3749,2001,,Echanger le Bouclier Ventaille froissé 
3750,2001,,Echanger le Bouclier du Captain Amakna vieilli
3751,2001,,Echanger l'Admin des PNJ de merde bonne a jeter
3752,2001,,La clef du labyrinthe du Dragon Cochon
3758,9,"3,661,842",Accepter la proposition
3759,2001,,Donner les objets
3764,2001,,Accepter la mission.
3766,2001,,Parler de Xephirès.
3767,2001,,Accepter la mission.
3774,2001,,Accepter
3778,2001,,Faire la proposition.
3779,2001,,Parler de la requête d'Oto.
3780,2001,,Accepter la mission.
3781,2001,,Raconter la rencontre.
3782,2001,,Montrer la liste de Milone.
3784,2001,,Accompagner un ami qui a peur des pirates
3786,2001,,Accepter la mission.
3787,2001,,Je vais l'épouser.
3788,2001,,Visiter le laboratoire
3789,2001,,Donner le fragment de cerveau poli et rentrer
3790,1,4303,Repartir dans la jungle sombre pour aider un ami
3791,2001,,Donner un Calice de Fécorce
3792,2001,,Se renseigner à propos des confrères à aider
3793,2001,,Se renseigner à propos des confrères à aider
3794,2001,,Se renseigner à propos des confrères à aider
3795,1,4308,Se renseigner à propos des confrères à aider
3798,2001,,Se rendre chez Milone.
3799,2001,,Défendre le bijou.
3805,2001,,Accepter la mission.
3806,2001,,Confirmer.
3807,226,-1,Monter dans le canon
3808,2001,,Accepter la mission.
3809,2001,,Donner la lettre et montrer le joyau.
3812,2001,,Approcher.
3813,2001,,Accepter la mission.
3814,2001,,Résumer votre enquête.
3815,2001,,Accepter la mission.
3816,2001,,Montrer les notes.
3817,2001,,Accepter la mission.
3818,2001,,Raconter la découverte.
3819,2001,,Raconter la découverte.
3820,2001,,Accepter la mission.
3822,2001,,Raconter votre défaite.
3823,2001,,Raconter votre victoire.
3824,2001,,Demander des détails.
3826,2001,,Accepter l'offre.
3828,2001,,Refuser l'offre.
3829,2001,,Donner le bijou.
3830,2001,,Donner le faux bijou.
3832,2001,,Demander le bijou.
3833,2001,,Raconter la monotonie du voyage.
3834,2001,,Montrer le rapport suspicieux.
3835,2001,,Accepter la mission.
3836,2001,,Demander des renseignements sur X.
3837,2001,,Donner le poison et le registre.
3838,2001,,Rapporter les informations.
3839,2001,,Accepter la mission.
3840,2001,,Raconter les... glorieux évènements.
3841,2001,,Accepter la mission à contrecoeur.
3842,2001,,Demander un rapport d'espionnage
3843,2001,,Brâkmar est une ville chaleureuse en cette saison.
3844,2001,,Brâkmar est une ville putride en cette saison.
3845,2001,,Le menacer.
3846,2001,,Proposer 10000 Kamas.
3847,2001,,Rapporter les informations du bijoutier
3848,2001,,Et cette lettre dans votre main ?
3849,2001,,Combattre seul Xephirès.
3850,2001,,Accepter la mission.
3851,2001,,Accepter la mission.
3852,2001,,Raconter la défaite.
3853,2001,,Raconter la victoire.
3854,2001,,Donner la réponse de Kaffra.
3855,2001,,Accepter la mission.
3856,2001,,Accepter la mission.
3857,2001,,Donner le rapport d'expertise.
3858,2001,,Partir chercher les marteaux.
3862,2001,,Donner le poison.
3863,2001,,Accepter la mission.
3864,2001,,Accepter la mission.
3865,2001,,Devinez...
3867,2001,,Quittez la cité et n'y revenez jamais.
3868,2001,,50 000 kamas pour passer du côté de Brakmar ? Avec une escorte ?
3869,2001,,L'attaquer.
3870,2001,,Sortir.
3871,2001,,Mission accomplie.
3872,2001,,Mission accomplie.
3873,2001,,Mieux.
3874,2001,,Attaquer.
3875,2001,,Fuir.
3879,2001,,Travaillez-vous pour Bonta ?
3880,2001,,Demander où il se trouve.
3882,2001,,Accepter la mission.
3883,2001,,Raconter la discussion avec Norb.
3884,2001,,Parler de la proposition de Brâkmar.
3886,2001,,Demander où est le convoi.
3887,2001,,L'attaquer.
3892,2001,,Accepter la mission.
3893,2001,,Accepter la mission.
3894,2001,,Dresser un rapport sur Latem Sa et Danathor.
3895,2001,,Lui proposer de travailler pour Bonta.
3896,2001,,L'interroger au sujet du forgeron ermite.
3897,2001,,Partir.
3898,2001,,Proposer 5000 Kamas pour le faire changer d'avis.
3899,2001,,Que diriez-vous de 5000 Kamas.
3900,2001,,Montrer la lettre.
3901,2001,,Demander une lettre.
3903,2001,,Accepter la mission.
3904,2001,,Parler de la proposition de Bonta.
3905,2001,,Mais si Brâkmar gagne...
3906,2001,,Donner le katana.
3907,2001,,Expliquer le succès de la mission.
3908,2001,,Accepter la mission.
3909,2001,,"Au combat, Lenglad !"
3910,2001,,Montrer le caleçon.
3911,2001,,Accepter la mission.
3912,2001,,Demander où chercher.
3913,1,4524,Demander comment rencontrer le monstre
3914,2001,,Aller voir Danathor.
3915,2001,,En savoir plus.
3921,2001,,Allons-y !
3922,2001,,Rejoindre le combat.
3923,2001,,Se rendre auprès de Danathor.
3924,2001,,Accepter la mission.
3925,2001,,Donner les documents.
3933,453,-1,Donner les carapaces.
3935,2001,,Faire mention de la corne magique de Sufokia.
3937,2001,,Non et oui...
3938,2001,,Se renseigner sur la Corne Edfrit.
3939,2001,,Comment pourrais-je vous convaincre ?
3940,2001,,"Que diriez-vous de 10 000 kamas, belle tortue ?"
3941,2001,,"Ecoute, la tortue : dis-le moi, sinon..."
3942,2001,,Attaquer Turorte.
3943,2001,,Abandonner l'idée.
3944,2001,,Accepter la mission.
3945,2001,,Annoncer l'échec.
3946,1,4578,Caresser la Dragodinde
3947,1,4182,Continuer de caresser la Dragodinde
3948,2001,,Partir pour Moon.
3954,2001,,Se renseigner sur Turorte.
3956,2001,,Poursuivre l'espion.
3957,2001,,Rendez-nous ces documents !
3958,2001,,Rendez-nous ces documents !
3959,2001,,Donner les documents.
3960,2001,,Raconter la défaite.
3961,2001,,Donner les documents à Danathor.
3962,2001,,Accepter la mission.
3964,2001,,Retrouver l'espion.
3968,2001,,Couvrir la fuite de l'espion.
3970,2001,,Accepter la mission.
3971,2001,,Montrer le Bandana Troué.
